id,priority,category,current_filename,extension,occurrences,used_in,current_url,recommended_filename,status,notes
ANH-0548,P2,CAN_XEM_LAI,Cac-san-pham-tieu-bieu.png,png,1,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115932/Cac-san-pham-tieu-bieu.png,public/images/can_xem_lai/cac-san-pham-tieu-bieu.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0549,P2,CAN_XEM_LAI,Flutter-300x196.png,png,1,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115932/Flutter-300x196.png,public/images/can_xem_lai/flutter-300x196.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0550,P2,CAN_XEM_LAI,Flutter-768x502.png,png,1,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115932/Flutter-768x502.png,public/images/can_xem_lai/flutter-768x502.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0551,P2,CAN_XEM_LAI,Flutter.png,png,2,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115932/Flutter.png,public/images/can_xem_lai/flutter.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0552,P2,CAN_XEM_LAI,Native-Development-300x225.png,png,1,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115933/Native-Development-300x225.png,public/images/can_xem_lai/native-development-300x225.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0553,P2,CAN_XEM_LAI,Native-Development-768x576.png,png,1,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115933/Native-Development-768x576.png,public/images/can_xem_lai/native-development-768x576.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0554,P2,CAN_XEM_LAI,Native-Development.png,png,2,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115933/Native-Development.png,public/images/can_xem_lai/native-development.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0555,P2,CAN_XEM_LAI,WebView-300x218.png,png,1,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115933/WebView-300x218.png,public/images/can_xem_lai/webview-300x218.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0556,P2,CAN_XEM_LAI,WebView-768x559.png,png,1,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115933/WebView-768x559.png,public/images/can_xem_lai/webview-768x559.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0557,P2,CAN_XEM_LAI,WebView.png,png,2,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115933/WebView.png,public/images/can_xem_lai/webview.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0558,P2,CAN_XEM_LAI,picture3-300x161.png,png,1,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115934/picture3-300x161.png,public/images/can_xem_lai/picture3-300x161.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0559,P2,CAN_XEM_LAI,picture3.png,png,2,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115934/picture3.png,public/images/can_xem_lai/picture3.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0560,P2,CAN_XEM_LAI,Platform-Channel-276x300.png,png,1,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115934/Platform-Channel-276x300.png,public/images/can_xem_lai/platform-channel-276x300.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0561,P2,CAN_XEM_LAI,Platform-Channel.png,png,2,src/lib/site-data.json:771,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115934/Platform-Channel.png,public/images/can_xem_lai/platform-channel.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0562,P2,CAN_XEM_LAI,google-serp-api.jpg,jpg,1,src/lib/site-data.json:804,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115944/google-serp-api.jpg,public/images/can_xem_lai/google-serp-api.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0563,P2,CAN_XEM_LAI,Frontend-Vs-backend-banner.webp,webp,1,src/lib/site-data.json:760,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115950/Frontend-Vs-backend-banner.webp,public/images/can_xem_lai/frontend-vs-backend-banner.webp,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0564,P2,CAN_XEM_LAI,Top-50-Cong-Ty-Software-Outsourcing-Hang-Dau-The-Gioi.jpg,jpg,1,src/lib/site-data.json:804,https://image.homenest.com.vn/wp-content/uploads/2026/03/22115951/Top-50-Cong-Ty-Software-Outsourcing-Hang-Dau-The-Gioi.jpg,public/images/can_xem_lai/top-50-cong-ty-software-outsourcing-hang-dau-the-gioi.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0565,P2,CAN_XEM_LAI,ava-developer-la-gi.jpg,jpg,1,src/lib/site-data.json:760,https://image.homenest.com.vn/wp-content/uploads/2026/03/22120017/ava-developer-la-gi.jpg,public/images/can_xem_lai/ava-developer-la-gi.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0566,P2,CAN_XEM_LAI,building-architecture-service.jpg,jpg,7,src/lib/site-data.json:812,https://image.homenest.com.vn/wp-content/uploads/2026/04/building-architecture-service.jpg,public/images/can_xem_lai/building-architecture-service.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0567,P2,CAN_XEM_LAI,building-scalable-team.jpg,jpg,1,src/lib/site-data.json:812,https://image.homenest.com.vn/wp-content/uploads/2026/04/building-scalable-team.jpg,public/images/can_xem_lai/building-scalable-team.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0568,P2,CAN_XEM_LAI,Cot-banner-trang-chu-HomeNest-Viet-Nam.png,png,2,src/components/sections/Hero.tsx:11; src/lib/site-data.json:833,https://image.homenest.com.vn/wp-content/uploads/2026/04/Cot-banner-trang-chu-HomeNest-Viet-Nam.png,public/images/can_xem_lai/cot-banner-trang-chu-homenest-viet-nam.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0569,P2,CAN_XEM_LAI,hero-building-scalable-bg.png,png,4,src/components/sections/BuildingScalable.module.css:5; src/lib/site-data.json:810|812|1780,https://image.homenest.com.vn/wp-content/uploads/2026/04/hero-building-scalable-bg.png,public/images/can_xem_lai/hero-building-scalable-bg.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0570,P2,CAN_XEM_LAI,job-detail-banner.png,png,1,src/app/tuyen-dung/[slug]/page.tsx:11,https://image.homenest.com.vn/wp-content/uploads/2026/04/job-detail-banner.png,public/images/can_xem_lai/job-detail-banner.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0571,P2,CAN_XEM_LAI,Khoi-banner-trang-chu-HomeNest-Viet-Nam.png,png,2,src/components/sections/Hero.tsx:10; src/lib/site-data.json:832,https://image.homenest.com.vn/wp-content/uploads/2026/04/Khoi-banner-trang-chu-HomeNest-Viet-Nam.png,public/images/can_xem_lai/khoi-banner-trang-chu-homenest-viet-nam.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0572,P2,CAN_XEM_LAI,showreel-thumbnail.png,png,1,src/lib/site-data.json:812,https://image.homenest.com.vn/wp-content/uploads/2026/04/showreel-thumbnail.png,public/images/can_xem_lai/showreel-thumbnail.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0573,P2,CAN_XEM_LAI,testimonial-avatar-1.jpg,jpg,1,src/lib/site-data.json:1323,https://image.homenest.com.vn/wp-content/uploads/2026/04/testimonial-avatar-1.jpg,public/images/can_xem_lai/testimonial-avatar-1.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0574,P2,CAN_XEM_LAI,testimonial-avatar-2.jpg,jpg,1,src/lib/site-data.json:812,https://image.homenest.com.vn/wp-content/uploads/2026/04/testimonial-avatar-2.jpg,public/images/can_xem_lai/testimonial-avatar-2.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0575,P2,CAN_XEM_LAI,testimonial-avatar-3.jpg,jpg,1,src/lib/site-data.json:812,https://image.homenest.com.vn/wp-content/uploads/2026/04/testimonial-avatar-3.jpg,public/images/can_xem_lai/testimonial-avatar-3.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0576,P2,CAN_XEM_LAI,testimonial-avatar-4.jpg,jpg,1,src/lib/site-data.json:812,https://image.homenest.com.vn/wp-content/uploads/2026/04/testimonial-avatar-4.jpg,public/images/can_xem_lai/testimonial-avatar-4.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0577,P2,CAN_XEM_LAI,testimonial-avatar-5.jpg,jpg,1,src/lib/site-data.json:812,https://image.homenest.com.vn/wp-content/uploads/2026/04/testimonial-avatar-5.jpg,public/images/can_xem_lai/testimonial-avatar-5.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0578,P2,CAN_XEM_LAI,testimonial-avatar-6.jpg,jpg,1,src/lib/site-data.json:812,https://image.homenest.com.vn/wp-content/uploads/2026/04/testimonial-avatar-6.jpg,public/images/can_xem_lai/testimonial-avatar-6.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0579,P2,CAN_XEM_LAI,Thi-truong-HomeNest-Viet-Nam-phuc-vu.jpg,jpg,1,src/lib/site-data.json:888,https://image.homenest.com.vn/wp-content/uploads/2026/04/Thi-truong-HomeNest-Viet-Nam-phuc-vu.jpg,public/images/can_xem_lai/thi-truong-homenest-viet-nam-phuc-vu.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0580,P2,CAN_XEM_LAI,Tru-So-HomeNestVietNam.jpg,jpg,1,src/components/sections/WhyChooseUs.module.css:648,https://image.homenest.com.vn/wp-content/uploads/2026/04/Tru-So-HomeNestVietNam.jpg,public/images/can_xem_lai/tru-so-homenestvietnam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0581,P2,CAN_XEM_LAI,user-avatar-1.jpg,jpg,4,src/lib/site-data.json:812,https://image.homenest.com.vn/wp-content/uploads/2026/04/user-avatar-1.jpg,public/images/can_xem_lai/user-avatar-1.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0582,P2,CAN_XEM_LAI,Trang-dich-vu-Destiny-Nail-Bar-1024x576.jpg,jpg,1,src/lib/case-study-live-details.json:274,https://image.homenest.com.vn/wp-content/uploads/2026/05/Trang-dich-vu-Destiny-Nail-Bar-1024x576.jpg,public/images/can_xem_lai/trang-dich-vu-destiny-nail-bar-1024x576.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0583,P2,CAN_XEM_LAI,Trang-dich-vu-Destiny-Nail-Bar-1536x864.jpg,jpg,1,src/lib/case-study-live-details.json:274,https://image.homenest.com.vn/wp-content/uploads/2026/05/Trang-dich-vu-Destiny-Nail-Bar-1536x864.jpg,public/images/can_xem_lai/trang-dich-vu-destiny-nail-bar-1536x864.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0584,P2,CAN_XEM_LAI,Trang-dich-vu-Destiny-Nail-Bar-300x169.jpg,jpg,1,src/lib/case-study-live-details.json:274,https://image.homenest.com.vn/wp-content/uploads/2026/05/Trang-dich-vu-Destiny-Nail-Bar-300x169.jpg,public/images/can_xem_lai/trang-dich-vu-destiny-nail-bar-300x169.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0585,P2,CAN_XEM_LAI,Trang-dich-vu-Destiny-Nail-Bar-768x432.jpg,jpg,1,src/lib/case-study-live-details.json:274,https://image.homenest.com.vn/wp-content/uploads/2026/05/Trang-dich-vu-Destiny-Nail-Bar-768x432.jpg,public/images/can_xem_lai/trang-dich-vu-destiny-nail-bar-768x432.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0586,P2,CAN_XEM_LAI,Trang-dich-vu-Destiny-Nail-Bar.jpg,jpg,2,src/lib/case-study-live-details.json:274,https://image.homenest.com.vn/wp-content/uploads/2026/05/Trang-dich-vu-Destiny-Nail-Bar.jpg,public/images/can_xem_lai/trang-dich-vu-destiny-nail-bar.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0587,P2,CAN_XEM_LAI,Trang-san-pham-Destiny-Nail-Bar-1024x576.jpg,jpg,1,src/lib/case-study-live-details.json:274,https://image.homenest.com.vn/wp-content/uploads/2026/05/Trang-san-pham-Destiny-Nail-Bar-1024x576.jpg,public/images/can_xem_lai/trang-san-pham-destiny-nail-bar-1024x576.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0588,P2,CAN_XEM_LAI,Trang-san-pham-Destiny-Nail-Bar-1536x864.jpg,jpg,1,src/lib/case-study-live-details.json:274,https://image.homenest.com.vn/wp-content/uploads/2026/05/Trang-san-pham-Destiny-Nail-Bar-1536x864.jpg,public/images/can_xem_lai/trang-san-pham-destiny-nail-bar-1536x864.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0589,P2,CAN_XEM_LAI,Trang-san-pham-Destiny-Nail-Bar-300x169.jpg,jpg,1,src/lib/case-study-live-details.json:274,https://image.homenest.com.vn/wp-content/uploads/2026/05/Trang-san-pham-Destiny-Nail-Bar-300x169.jpg,public/images/can_xem_lai/trang-san-pham-destiny-nail-bar-300x169.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0590,P2,CAN_XEM_LAI,Trang-san-pham-Destiny-Nail-Bar-768x432.jpg,jpg,1,src/lib/case-study-live-details.json:274,https://image.homenest.com.vn/wp-content/uploads/2026/05/Trang-san-pham-Destiny-Nail-Bar-768x432.jpg,public/images/can_xem_lai/trang-san-pham-destiny-nail-bar-768x432.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0591,P2,CAN_XEM_LAI,Trang-san-pham-Destiny-Nail-Bar.jpg,jpg,2,src/lib/case-study-live-details.json:274,https://image.homenest.com.vn/wp-content/uploads/2026/05/Trang-san-pham-Destiny-Nail-Bar.jpg,public/images/can_xem_lai/trang-san-pham-destiny-nail-bar.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0592,P2,CAN_XEM_LAI,AI-Va-Machine-Learning-Trong-Y-Te.png,png,1,src/lib/site-data.json:1501,https://image.homenest.com.vn/wp-content/uploads/2026/07/AI-Va-Machine-Learning-Trong-Y-Te.png,public/images/can_xem_lai/ai-va-machine-learning-trong-y-te.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0593,P2,CAN_XEM_LAI,Generative-AI-Chatbot.jpg,jpg,1,src/app/[slug]/page.tsx:46,https://image.homenest.com.vn/wp-content/uploads/2026/07/Generative-AI-Chatbot.jpg,public/images/can_xem_lai/generative-ai-chatbot.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0594,P2,CAN_XEM_LAI,Banner-HomeNest.Software.jpg,jpg,1,src/components/chrome/FloatingHeader.tsx:10,https://image.homenest.software/wp-content/uploads/2026/03/Banner-HomeNest.Software.jpg,public/images/can_xem_lai/banner-homenest-software.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0595,P2,CAN_XEM_LAI,BI-Data-Visualization.jpg,jpg,1,src/lib/site-data.json:205,https://image.homenest.software/wp-content/uploads/2026/03/BI-Data-Visualization.jpg,public/images/can_xem_lai/bi-data-visualization.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0596,P2,CAN_XEM_LAI,BPM-Workflow-Automation.jpg,jpg,1,src/lib/site-data.json:205,https://image.homenest.software/wp-content/uploads/2026/03/BPM-Workflow-Automation.jpg,public/images/can_xem_lai/bpm-workflow-automation.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0597,P2,CAN_XEM_LAI,Custom-CRM-Solutions.jpg,jpg,1,src/lib/site-data.json:205,https://image.homenest.software/wp-content/uploads/2026/03/Custom-CRM-Solutions.jpg,public/images/can_xem_lai/custom-crm-solutions.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0598,P2,CAN_XEM_LAI,Custom-ERP-Development.jpg,jpg,1,src/lib/site-data.json:205,https://image.homenest.software/wp-content/uploads/2026/03/Custom-ERP-Development.jpg,public/images/can_xem_lai/custom-erp-development.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0599,P2,CAN_XEM_LAI,Tailored-HRM-Systems.jpg,jpg,1,src/lib/site-data.json:205,https://image.homenest.software/wp-content/uploads/2026/03/Tailored-HRM-Systems.jpg,public/images/can_xem_lai/tailored-hrm-systems.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0600,P2,CAN_XEM_LAI,AI-DEVELOPMENT-SERVICES-AT-HOMENEST.SOFTWARE.jpg,jpg,1,src/lib/site-data.json:128,https://image.homenest.software/wp-content/uploads/2026/04/AI-DEVELOPMENT-SERVICES-AT-HOMENEST.SOFTWARE.jpg,public/images/can_xem_lai/ai-development-services-at-homenest-software.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0601,P2,CAN_XEM_LAI,android.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:83; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2243,https://image.homenest.software/wp-content/uploads/2026/04/android.png,public/images/can_xem_lai/android.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0602,P2,CAN_XEM_LAI,angular.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:62; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2193,https://image.homenest.software/wp-content/uploads/2026/04/angular.png,public/images/can_xem_lai/angular.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0603,P2,CAN_XEM_LAI,Apache-Airflow.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:111; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2123,https://image.homenest.software/wp-content/uploads/2026/04/Apache-Airflow.png,public/images/can_xem_lai/apache-airflow.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0604,P2,CAN_XEM_LAI,apache-kafka.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:50; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2228,https://image.homenest.software/wp-content/uploads/2026/04/apache-kafka.png,public/images/can_xem_lai/apache-kafka.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0605,P2,CAN_XEM_LAI,Apache-Spark.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:113; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2133,https://image.homenest.software/wp-content/uploads/2026/04/Apache-Spark.png,public/images/can_xem_lai/apache-spark.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0606,P2,CAN_XEM_LAI,aws.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:132; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2258,https://image.homenest.software/wp-content/uploads/2026/04/aws.png,public/images/can_xem_lai/aws.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0607,P2,CAN_XEM_LAI,azure.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:133; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2263,https://image.homenest.software/wp-content/uploads/2026/04/azure.png,public/images/can_xem_lai/azure.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0608,P2,CAN_XEM_LAI,BLOCKCHAIN-DEVELOPMENT-SERVICES-AT-HOMENEST.SOFTWARE.jpg,jpg,1,src/lib/site-data.json:128,https://image.homenest.software/wp-content/uploads/2026/04/BLOCKCHAIN-DEVELOPMENT-SERVICES-AT-HOMENEST.SOFTWARE.jpg,public/images/can_xem_lai/blockchain-development-services-at-homenest-software.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0609,P2,CAN_XEM_LAI,CatBoost.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:121; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2153,https://image.homenest.software/wp-content/uploads/2026/04/CatBoost.png,public/images/can_xem_lai/catboost.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0610,P2,CAN_XEM_LAI,ChatGPT.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:107; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2113,https://image.homenest.software/wp-content/uploads/2026/04/ChatGPT.png,public/images/can_xem_lai/chatgpt.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0611,P2,CAN_XEM_LAI,Custom-Software-Solutions-header-fisrt.jpg,jpg,3,src/lib/site-data.json:205,https://image.homenest.software/wp-content/uploads/2026/04/Custom-Software-Solutions-header-fisrt.jpg,public/images/can_xem_lai/custom-software-solutions-header-fisrt.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0612,P2,CAN_XEM_LAI,Custom-Software-Solutions-header-second.jpg,jpg,3,src/lib/site-data.json:205,https://image.homenest.software/wp-content/uploads/2026/04/Custom-Software-Solutions-header-second.jpg,public/images/can_xem_lai/custom-software-solutions-header-second.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0613,P2,CAN_XEM_LAI,Custom-Software-Solutions-header-third.jpg,jpg,3,src/lib/site-data.json:205,https://image.homenest.software/wp-content/uploads/2026/04/Custom-Software-Solutions-header-third.jpg,public/images/can_xem_lai/custom-software-solutions-header-third.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0614,P2,CAN_XEM_LAI,DEVOPS-DEVELOPMENT-SERVICES-AT-HOMENEST.SOFTWARE.jpg,jpg,1,src/lib/site-data.json:128,https://image.homenest.software/wp-content/uploads/2026/04/DEVOPS-DEVELOPMENT-SERVICES-AT-HOMENEST.SOFTWARE.jpg,public/images/can_xem_lai/devops-development-services-at-homenest-software.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0615,P2,CAN_XEM_LAI,dot-net.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:49; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2223,https://image.homenest.software/wp-content/uploads/2026/04/dot-net.png,public/images/can_xem_lai/dot-net.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0616,P2,CAN_XEM_LAI,Enterprise-Grade-Mobile-Performance.webp,webp,2,src/lib/site-data.json:227,https://image.homenest.software/wp-content/uploads/2026/04/Enterprise-Grade-Mobile-Performance.webp,public/images/can_xem_lai/enterprise-grade-mobile-performance.webp,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0617,P2,CAN_XEM_LAI,ENTERPRISE-SOFTWARE-DEVELOPMENT-SERVICES-AT-HOMENEST.SOFTWARE.jpg,jpg,1,src/lib/site-data.json:128,https://image.homenest.software/wp-content/uploads/2026/04/ENTERPRISE-SOFTWARE-DEVELOPMENT-SERVICES-AT-HOMENEST.SOFTWARE.jpg,public/images/can_xem_lai/enterprise-software-development-services-at-homenest-software.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0618,P2,CAN_XEM_LAI,Every-Industry-Has-Its-Own-Language.jpg,jpg,2,src/components/sections/technologies/TechnologiesPage.tsx:363; src/lib/site-data.json:1895,https://image.homenest.software/wp-content/uploads/2026/04/Every-Industry-Has-Its-Own-Language.jpg,public/images/can_xem_lai/every-industry-has-its-own-language.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0619,P2,CAN_XEM_LAI,flutter.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:78; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2238,https://image.homenest.software/wp-content/uploads/2026/04/flutter.png,public/images/can_xem_lai/flutter.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0620,P2,CAN_XEM_LAI,google-cloud.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:134; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2268,https://image.homenest.software/wp-content/uploads/2026/04/google-cloud.png,public/images/can_xem_lai/google-cloud.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0621,P2,CAN_XEM_LAI,Industry-Specific-Deevelopment-industries.jpg,jpg,2,src/components/sections/technologies/TechnologiesPage.tsx:321; src/lib/site-data.json:1883,https://image.homenest.software/wp-content/uploads/2026/04/Industry-Specific-Deevelopment-industries.jpg,public/images/can_xem_lai/industry-specific-deevelopment-industries.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0622,P2,CAN_XEM_LAI,Intuitive-UI-UX-Design-for-Mobile.webp,webp,1,src/lib/site-data.json:227,https://image.homenest.software/wp-content/uploads/2026/04/Intuitive-UI-UX-Design-for-Mobile.webp,public/images/can_xem_lai/intuitive-ui-ux-design-for-mobile.webp,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0623,P2,CAN_XEM_LAI,IOS.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:73; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2233,https://image.homenest.software/wp-content/uploads/2026/04/IOS.png,public/images/can_xem_lai/ios.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0624,P2,CAN_XEM_LAI,IOT-DEVELOPMENT-SERVICES-AT-HOMENEST.SOFTWARE.jpg,jpg,1,src/lib/site-data.json:128,https://image.homenest.software/wp-content/uploads/2026/04/IOT-DEVELOPMENT-SERVICES-AT-HOMENEST.SOFTWARE.jpg,public/images/can_xem_lai/iot-development-services-at-homenest-software.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0625,P2,CAN_XEM_LAI,java.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:46; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2218,https://image.homenest.software/wp-content/uploads/2026/04/java.png,public/images/can_xem_lai/java.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0626,P2,CAN_XEM_LAI,Keras.png,png,11,src/components/sections/technologies/TechnologiesPage.tsx:104; src/lib/site-data.json:262|274|286|298|310|322|334|346|358|2108,https://image.homenest.software/wp-content/uploads/2026/04/Keras.png,public/images/can_xem_lai/keras.png,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
